run,seed,generation,best_accuracy_percent,best_fmeasure,tree_size,expression,expression_with_column_names
9,487,17,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,18,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,19,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,20,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,21,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,22,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,23,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,24,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,25,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,26,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,27,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,28,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,29,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,30,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,31,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,32,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,33,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,34,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,35,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,36,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,37,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,38,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,39,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,40,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,41,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,42,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,43,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,44,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,45,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,46,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,47,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,48,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,49,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,50,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,51,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,52,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,53,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,54,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,55,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,56,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,57,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,58,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,59,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,60,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,61,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,62,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,63,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,64,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,65,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,66,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,67,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,68,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,69,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,70,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,71,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,72,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,73,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,74,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,75,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,76,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,77,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,78,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,79,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,80,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,81,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,82,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,83,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,84,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,85,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,86,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,87,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,88,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,89,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,90,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,91,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,92,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,93,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,94,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,95,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,96,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,97,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,98,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,99,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
9,487,100,82.513661,0.407407,15,"(((x8 / x7) - 2) + ((x7 - x4) / (x8 - (x4 / x8))))","(((irradiat / breast_quad) - 2) + ((breast_quad - node_caps) / (irradiat - (node_caps / irradiat))))"
10,488,1,78.688525,0.338983,3,"(x3 - 1)","(inv_nodes - 1)"
10,488,2,79.234973,0.344828,5,"(3 + (x8 - 4))","(3 + (irradiat - 4))"
10,488,3,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
10,488,4,80.327869,0.142857,5,"(x3 - (8 / x0))","(inv_nodes - (8 / age))"
10,488,5,80.327869,0.181818,5,"(x8 - (4 / x0))","(irradiat - (4 / age))"
10,488,6,80.327869,0.181818,5,"(x8 - (4 / x0))","(irradiat - (4 / age))"
10,488,7,80.327869,0.181818,5,"(x8 - (4 / x0))","(irradiat - (4 / age))"
10,488,8,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,9,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,10,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,11,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,12,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,13,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,14,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,15,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,16,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,17,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,18,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,19,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,20,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,21,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,22,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,23,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,24,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,25,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,26,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,27,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,28,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,29,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,30,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,31,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,32,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,33,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,34,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,35,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,36,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,37,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,38,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,39,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,40,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,41,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,42,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,43,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,44,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,45,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,46,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,47,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,48,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,49,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,50,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,51,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,52,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
10,488,53,81.420765,0.260870,7,"(x8 - ((8 / x0) / x0))","(irradiat - ((8 / age) / age))"
